0101010000111000 0000000000000000
0101100001001110 0000000000000000
0101110000111010 0000000000000000
0101111111111001 0000000000000000
0110001110001011 0000000000000000
0110011011101101 0000000000000000
0110101000011110 0000000000000000
0110110100011101 0000000000000000
0110111111100111 0000000000000000
0111001001111011 0000000000000000
0111010011011001 0000000000000000
0111011011111111 0000000000000000
0111100011101100 0000000000000000
0111101010011111 0000000000000000
0111110000011000 0000000000000000
0111110101010101 0000000000000000
0111111001010111 0000000000000000
0111111100011100 0000000000000000
0111111110100100 0000000000000000
0111111111101111 0000000000000000
0111111111111101 0000000000000000
0111111111001110 0000000000000000
0111111101100010 0000000000000000
0111111010111001 0000000000000000
0111110111010011 0000000000000000
0111110010110001 0000000000000000
0111101101010100 0000000000000000
0111100110111011 0000000000000000
0111011111101000 0000000000000000
0111010111011100 0000000000000000
0111001110011000 0000000000000000
0111000100011100 0000000000000000
0110111001101011 0000000000000000
0110101110000100 0000000000000000
0110100001101010 0000000000000000
0110010100011111 0000000000000000
0110000110100011 0000000000000000
0101110111111000 0000000000000000
0101101000100000 0000000000000000
0101011000011101 0000000000000000
0101000111110001 0000000000000000
0100110110011110 0000000000000000
0100100100100110 0000000000000000
0100010010001010 0000000000000000
0011111111001110 0000000000000000
0011101011110100 0000000000000000
0011010111111101 0000000000000000
0011000011101101 0000000000000000
0010101111000101 0000000000000000
0010011010001000 0000000000000000
0010000100111001 0000000000000000
0001101111011001 0000000000000000
0001011001101101 0000000000000000
0001000011110110 0000000000000000
0000101101110111 0000000000000000
0000010111110010 0000000000000000
0000000001101010 0000000000000000
1111101011100011 0000000000000000
1111010101011110 0000000000000000
1110111111011110 0000000000000000
1110101001100101 0000000000000000
1110010011110111 0000000000000000
1101111110010101 0000000000000000
1101101001000100 0000000000000000
1101010100000100 0000000000000000
1100111111011001 0000000000000000
1100101011000100 0000000000000000
1100010111001010 0000000000000000
1100000011101011 0000000000000000
1011110000101010 0000000000000000
1011011110001010 0000000000000000
1011001100001100 0000000000000000
1010111010110011 0000000000000000
1010101010000001 0000000000000000
1010011001111000 0000000000000000
1010001010011010 0000000000000000
1001111011101000 0000000000000000
1001101101100101 0000000000000000
1001100000010001 0000000000000000
1001010011110000 0000000000000000
1001001000000010 0000000000000000
1000111101001000 0000000000000000
1000110011000100 0000000000000000
1000101001110111 0000000000000000
1000100001100011 0000000000000000
1000011010000111 0000000000000000
1000010011100110 0000000000000000
1000001110000000 0000000000000000
1000001001010101 0000000000000000
1000000101100110 0000000000000000
1000000010110100 0000000000000000
1000000000111110 0000000000000000
1000000000000110 0000000000000000
1000000000001011 0000000000000000
1000000001001101 0000000000000000
1000000011001100 0000000000000000
1000000110001000 0000000000000000
1000001010000000 0000000000000000
1000001110110100 0000000000000000
1000010100100100 0000000000000000
1000011011001111 0000000000000000
1000100010110011 0000000000000000
1000101011010000 0000000000000000
1000110100100110 0000000000000000
1000111110110010 0000000000000000
1001001001110100 0000000000000000
1001010101101011 0000000000000000
1001100010010100 0000000000000000
1001101111101111 0000000000000000
1001111101111010 0000000000000000
1010001100110011 0000000000000000
1010011100011000 0000000000000000
1010101100101000 0000000000000000
1010111101100000 0000000000000000
1011001110111111 0000000000000000
1011100001000010 0000000000000000
1011110011101000 0000000000000000
1100000110101101 0000000000000000
1100011010010001 0000000000000000
1100101110010000 0000000000000000
1101000010101000 0000000000000000
1101010111010110 0000000000000000
1101101100011001 0000000000000000
1110000001101110 0000000000000000
1110010111010001 0000000000000000
1110101101000001 0000000000000000
1111000010111011 0000000000000000
1111011000111100 0000000000000000
1111101111000010 0000000000000000
0000000101001001 0000000000000000
0000011011010001 0000000000000000
0000110001010101 0000000000000000
0001000111010011 0000000000000000
0001011101001001 0000000000000000
0001110010110011 0000000000000000
0010001000010000 0000000000000000
0010011101011101 0000000000000000
0010110010010110 0000000000000000
0011000110111011 0000000000000000
0011011011000111 0000000000000000
0011101110111010 0000000000000000
0100000010010000 0000000000000000
0100010101000111 0000000000000000
0100100111011100 0000000000000000
0100111001001111 0000000000000000
0101001010011100 0000000000000000
0101011011000010 0000000000000000
0101101010111110 0000000000000000
0101111010001111 0000000000000000
0110001000110010 0000000000000000
0110010110100111 0000000000000000
0110100011101011 0000000000000000
0110101111111101 0000000000000000
0110111011011011 0000000000000000
0111000110000100 0000000000000000
0111001111110111 0000000000000000
0111011000110011 0000000000000000
0111100000110110 0000000000000000
0111100111111111 0000000000000000
0111101110001111 0000000000000000
0111110011100011 0000000000000000
0111110111111011 0000000000000000
0111111011010111 0000000000000000
0111111101110111 0000000000000000
0111111111011010 0000000000000000
0111111111111111 0000000000000000
0111111111100111 0000000000000000
0111111110010011 0000000000000000
0111111100000001 0000000000000000
0111111000110010 0000000000000000
0111110100100111 0000000000000000
0111101111100001 0000000000000000
0111101001011111 0000000000000000
0111100010100010 0000000000000000
0111011010101100 0000000000000000
0111010001111101 0000000000000000
0111001000010111 0000000000000000
0110111101111010 0000000000000000
0110110010100111 0000000000000000
0110100110100001 0000000000000000
0110011001101000 0000000000000000
0110001011111110 0000000000000000
0101111101100101 0000000000000000
0101101110011110 0000000000000000
0101011110101100 0000000000000000
0101001110001111 0000000000000000
0100111101001011 0000000000000000
0100101011100001 0000000000000000
0100011001010011 0000000000000000
0100000110100011 0000000000000000
0011110011010100 0000000000000000
0011011111101000 0000000000000000
0011001011100001 0000000000000000
0010110111000010 0000000000000000
0010100010001100 0000000000000000
0010001101000100 0000000000000000
0001110111101011 0000000000000000
0001100010000011 0000000000000000
0001001100010000 0000000000000000
0000110110010011 0000000000000000
0000100000010000 0000000000000000
0000001010001001 0000000000000000
1111110100000010 0000000000000000
