1111111111101011101011000011 1111111111100110111101100011 0000000000100000010000000100 1111111111101101111110100111
1111111111101100001001101101 1111111111100111010101101111 0000000000011111101001111111 1111111111101110000000110010
1111111111101100100111100001 1111111111100111101100110111 0000000000011111000101010010 1111111111101110000011000001
1111111111101101000100101000 1111111111101000000011010110 0000000000011110100001100101 1111111111101110000101010100
1111111111101101100000101001 1111111111101000011000110001 0000000000011101111111011011 1111111111101110000111101000
1111111111101101111011011001 1111111111101000101101111011 0000000000011101011110010011 1111111111101110001001110100
1111111111101110010101100111 1111111111101001000010000011 0000000000011100111110010110 1111111111101110001100001000
1111111111101110101110010111 1111111111101001010101110001 0000000000011100011111101000 1111111111101110001110010000
1111111111101111000111010000 1111111111101001101000110110 0000000000011100000001011001 1111111111101110010000100111
1111111111101111011111001001 1111111111101001111011010010 0000000000011011100100010011 1111111111101110010010111010
1111111111101111110101111101 1111111111101010001101101011 0000000000011011000111111011 1111111111101110010101000011
1111111111110000001100001001 1111111111101010011111010101 0000000000011010101100100010 1111111111101110010111001111
1111111111110000100001101011 1111111111101010110000011100 0000000000011010010010000001 1111111111101110011001011100
1111111111110000110110111110 1111111111101011000001000010 0000000000011001111000000101 1111111111101110011011101111
1111111111110001001011010111 1111111111101011010001101001 0000000000011001011110101101 1111111111101110011101111000
1111111111110001011110111111 1111111111101011100001000110 0000000000011001000110101111 1111111111101110100000000110
1111111111110001110010001111 1111111111101011110000101001 0000000000011000101110111011 1111111111101110100010010001
1111111111110010000100101011 1111111111101011111111110011 0000000000011000010111111100 1111111111101110100100010111
1111111111110010010110111111 1111111111101100001110001111 0000000000011000000001101001 1111111111101110100110101000
1111111111110010101000111100 1111111111101100011100111110 0000000000010111101011010100 1111111111101110101000110010
1111111111110010111010001101 1111111111101100101010100101 0000000000010111010110010111 1111111111101110101011000010
1111111111110011001011000000 1111111111101100111000001111 0000000000010111000001101010 1111111111101110101101001101
1111111111110011011011000110 1111111111101101000101100001 0000000000010110101101101010 1111111111101110101111010100
1111111111110011101011000101 1111111111101101010010101101 0000000000010110011001110111 1111111111101110110001011101
1111111111110011111010101111 1111111111101101011110111110 0000000000010110000111000000 1111111111101110110011110000
1111111111110100001001111111 1111111111101101101011011000 0000000000010101110100010011 1111111111101110110101111100
1111111111110100011000100101 1111111111101101110111111011 0000000000010101100001110111 1111111111101110110111111110
1111111111110100100110101111 1111111111101110000011110001 0000000000010101010000010000 1111111111101110111010000011
1111111111110100110100111001 1111111111101110001111000111 0000000000010100111111000110 1111111111101110111100010010
1111111111110101000010010010 1111111111101110011010100110 0000000000010100101110010000 1111111111101110111110010011
1111111111110101001111101000 1111111111101110100101001110 0000000000010100011110001100 1111111111101111000000100010
1111111111110101011101000101 1111111111101110110000101000 0000000000010100001101011100 1111111111101111000010101100
1111111111110101101001100000 1111111111101110111011000110 0000000000010011111110000010 1111111111101111000100101111
1111111111110101110101111001 1111111111101111000101011110 0000000000010011101110110000 1111111111101111000110110111
1111111111110110000010001011 1111111111101111001111111101 0000000000010011011111011100 1111111111101111001000111110
1111111111110110001110010011 1111111111101111011001111101 0000000000010011010000101010 1111111111101111001011001011
1111111111110110011001100011 1111111111101111100011100100 0000000000010011000010101011 1111111111101111001101001100
1111111111110110100101000000 1111111111101111101101011010 0000000000010010110100011011 1111111111101111001111010010
1111111111110110101111110110 1111111111101111110110011101 0000000000010010100111001010 1111111111101111010001011000
1111111111110110111010110111 1111111111110000000000000010 0000000000010010011001011001 1111111111101111010011011110
1111111111110111000101100101 1111111111110000001001001111 0000000000010010001100000111 1111111111101111010101100100
1111111111110111001111110000 1111111111110000010010001101 0000000000010001111111010100 1111111111101111010111100011
1111111111110111011010000010 1111111111110000011010101100 0000000000010001110010111010 1111111111101111011001101111
1111111111110111100100010011 1111111111110000100011100010 0000000000010001100110001110 1111111111101111011011111000
1111111111110111101101110001 1111111111110000101011111000 0000000000010001011010010111 1111111111101111011101110111
1111111111110111110111001100 1111111111110000110100011011 0000000000010001001110011000 1111111111101111011111110100
1111111111111000000000100011 1111111111110000111100011001 0000000000010001000010111100 1111111111101111100001111011
1111111111111000001001110001 1111111111110001000100010110 0000000000010000110111100110 1111111111101111100100000001
1111111111111000010010110011 1111111111110001001100001001 0000000000010000101100100000 1111111111101111100110000111
1111111111111000011011010100 1111111111110001010011110011 0000000000010000100001110010 1111111111101111101000000100
1111111111111000100011111111 1111111111110001011011010011 0000000000010000010111001010 1111111111101111101010001001
1111111111111000101100011010 1111111111110001100010110101 0000000000010000001100101001 1111111111101111101100001010
1111111111111000110100011011 1111111111110001101001111101 0000000000010000000010101010 1111111111101111101110001000
1111111111111000111101000011 1111111111110001110001011101 0000000000001111111000000110 1111111111101111110000010100
1111111111111001000100111010 1111111111110001111000100001 0000000000001111101110010011 1111111111101111110010010100
1111111111111001001100100111 1111111111110001111111001100 0000000000001111100100111010 1111111111101111110100010110
1111111111111001010100010101 1111111111110010000110001101 0000000000001111011011001111 1111111111101111110110010111
1111111111111001011011110001 1111111111110010001101000001 0000000000001111010001111000 1111111111101111111000010101
1111111111111001100011010011 1111111111110010010011100011 0000000000001111001000110000 1111111111101111111010011100
1111111111111001101010010011 1111111111110010011010010111 0000000000001110111111101000 1111111111101111111100010001
1111111111111001110001001001 1111111111110010100000100001 0000000000001110110111001010 1111111111101111111110001101
1111111111111001111000011111 1111111111110010100111001111 0000000000001110101101111110 1111111111110000000000010011
1111111111111001111111010100 1111111111110010101101100010 0000000000001110100101011011 1111111111110000000010010001
1111111111111010000110001101 1111111111110010110011101011 0000000000001110011101000000 1111111111110000000100010110
1111111111111010001100011110 1111111111110010111001111011 0000000000001110010100110000 1111111111110000000110000111
1111111111111010010011001011 1111111111110010111111100110 0000000000001110001100110110 1111111111110000001000010001
1111111111111010011001100101 1111111111110011000101011111 0000000000001110000100111001 1111111111110000001010010001
1111111111111010011111100111 1111111111110011001011001101 0000000000001101111101001111 1111111111110000001100001000
1111111111111010100101111100 1111111111110011010001000110 0000000000001101110101010110 1111111111110000001110001001
1111111111111010101011101010 1111111111110011010110101010 0000000000001101101110000000 1111111111110000001111111100
1111111111111010110001111001 1111111111110011011100001110 0000000000001101100110011101 1111111111110000010010000100
